1,38,20.066691625132137,-0.01493059347659198,-0.06669162513213678,0.03683043817895282,0.5
2,47,19.53985730765449,0.6337016263202297,0.4601426923455101,0.8072605602949494,0.5
3,49,20.34827540146742,-0.06165300029835663,-0.34827540146741853,0.22496940087070527,0.5
0,55,24.982065553882922,0.01793444611707784,0.01793444611707784,0.01793444611707784,0.5
3,78,20.317075916226816,0.0865543639206603,-0.3170759162268162,0.4901846440681368,0.5
1,83,20.070189732680248,-0.06122250962170739,-0.07018973268024808,-0.05225528656316669,0.5
2,99,19.81376367014625,0.16010868657216903,0.18623632985374883,0.13398104329058924,0.5
0,133,25.25730693637312,-0.2573069363731193,-0.2573069363731193,-0.2573069363731193,0.5
3,137,19.983407321742135,0.08358319990315977,0.016592678257865145,0.1505737215484544,0.5
1,141,20.126476347628362,-0.11750912456982476,-0.1264763476283619,-0.10854190151128762,0.5
0,150,25.155682068283006,-0.15568206828300646,-0.15568206828300646,-0.15568206828300646,0.5
2,152,19.750803969398667,0.1949250798456923,0.24919603060133255,0.14065412909005204,0.5
3,193,20.17420977623425,-0.10721925458895498,-0.1742097762342496,-0.04022873294366036,0.5
1,197,19.971566353415888,-0.04940738755739105,0.028433646584112182,-0.12724842169889428,0.5
2,209,19.70912213043003,0.22725365872052272,0.29087786956997164,0.1636294478710738,0.5
0,209,25.264571401450368,-0.26457140145036817,-0.26457140145036817,-0.26457140145036817,0.5
3,243,19.9911442244454,0.09067049949013395,0.008855775554600598,0.1724852234256673,0.5
1,253,19.483947734188472,0.4382112316700262,0.5160522658115276,0.3603701975285247,0.5
2,262,20.52642690469176,-0.5900511155412076,-0.5264269046917605,-0.6536753263906547,0.5
0,263,24.99773953298851,0.0022604670114887426,0.0022604670114887426,0.0022604670114887426,0.5
1,304,19.887965907161565,0.1131643263441795,0.11203409283843513,0.11429455984992387,0.5
3,305,20.037692662277028,-0.3645303254723533,-0.03769266227702772,-0.6913679886676789,0.5
2,318,20.059021104407893,-0.0018738244829297201,-0.05902110440789343,0.05527345544203399,0.5
0,324,24.982601379364645,0.01739862063535469,0.01739862063535469,0.01739862063535469,0.5
3,355,19.958493410311146,0.06914331740986945,0.041506589688854234,0.09678004513088467,0.5
1,358,20.146330286191848,-0.1376309758741705,-0.14633028619184785,-0.12893166555649316,0.5
2,380,20.014846944947966,-0.07931277772621037,-0.014846944947965568,-0.14377861050445517,0.5
0,389,24.962144255154293,0.037855744845707306,0.037855744845707306,0.037855744845707306,0.5
3,412,20.147929469959486,-0.21981877521171,-0.14792946995948597,-0.29170808046393404,0.5
1,413,19.84708510022663,0.171842772196225,0.15291489977337136,0.19077064461907867,0.5
2,427,19.795550765627954,0.29983455668158676,0.20444923437204565,0.39521987899112787,0.5
0,430,25.4043263521625,-0.40432635216249935,-0.40432635216249935,-0.40432635216249935,0.5
3,462,20.11995383947832,0.0776561000172471,-0.11995383947832039,0.2752660395128146,0.5
1,468,20.10331302661191,-0.30547620269316234,-0.10331302661191089,-0.5076393787744138,0.5
0,481,24.821630685069447,0.17836931493055275,0.17836931493055275,0.17836931493055275,0.5
2,482,20.00871087449901,-0.2625305638862194,-0.00871087449900898,-0.5163502532734299,0.5
3,522,20.23115869232586,-0.4893338189625762,-0.2311586923258595,-0.7475089455992929,0.5
1,524,19.967655889323787,0.12152876814149138,0.032344110676213234,0.21071342560676953,0.5
2,537,19.599057374753226,0.14712293585956537,0.40094262524677404,-0.1066967535276433,0.5
0,543,24.869977782656505,0.13002221734349462,0.13002221734349462,0.13002221734349462,0.5
3,574,20.164697057470537,-0.21804543423435696,-0.1646970574705371,-0.27139381099817683,0.5
1,581,20.094411023873178,-0.029399915201430815,-0.09441102387317812,0.03561119347031649,0.5
0,592,24.758292327591793,0.24170767240820723,0.24170767240820723,0.24170767240820723,0.5
2,592,19.918936913099714,0.09886868363544465,0.08106308690028641,0.1166742803706029,0.5
3,629,20.107956058651705,-0.04961891846640576,-0.10795605865170543,0.008718221718893915,0.5
1,634,20.305289058094477,-0.1844352218903733,-0.30528905809447693,-0.0635813856862697,0.5
2,648,19.815245803650015,0.15296350350685373,0.18475419634998502,0.12117281066372243,0.5
0,654,24.862231375664035,0.13776862433596548,0.13776862433596548,0.13776862433596548,0.5
3,684,19.931118572410526,0.12946783292133546,0.06888142758947424,0.19005423825319667,0.5
1,689,19.965197801591803,0.15565603461230104,0.03480219840819743,0.27650987081640466,0.5
2,703,20.096710765732258,0.041544169675942655,-0.0967107657322579,0.1797991050841432,0.5
0,707,24.99221549896986,0.0077845010301409445,0.0077845010301409445,0.0077845010301409445,0.5
3,737,20.05028583939754,0.03961371314452933,-0.05028583939753872,0.12951326568659738,0.5
1,744,19.915093921749556,0.2057599144545481,0.0849060782504445,0.3266137506586517,0.5
2,767,19.882340417628598,0.25591451777960117,0.1176595823714024,0.39416945318779995,0.5
0,784,24.84215818884801,0.15784181115198948,0.15784181115198948,0.15784181115198948,0.5
3,792,19.964317211713837,0.23276751488006475,0.035682788286163,0.4298522414739665,0.5
1,800,20.292588381370738,-0.17173454516663433,-0.29258838137073795,-0.05088070896253072,0.5
2,813,19.971956842731096,0.0026028027876385806,0.02804315726890394,-0.02283755169362678,0.5
0,813,24.704253389994587,0.2957466100054127,0.2957466100054127,0.2957466100054127,0.5
3,848,20.270824167830227,-0.2822429436770406,-0.2708241678302272,-0.293661719523854,0.5
2,870,20.432345342418888,-0.4577856969001548,-0.43234534241888767,-0.48322605138142194,0.5
0,870,25.15549757806594,-0.15549757806594044,-0.15549757806594044,-0.15549757806594044,0.5
1,874,20.3482863858413,-0.20041308083859022,-0.34828638584129834,-0.0525397758358821,0.5
3,903,20.256483629382497,-0.4980966550732102,-0.25648362938249747,-0.739709680763923,0.5
1,909,19.91756663384842,0.2303066711542865,0.08243336615158015,0.37817997615699284,0.5
2,922,19.979229778531334,0.20986020954715912,0.02077022146866625,0.398950197625652,0.5
0,933,25.120716988164435,-0.12071698816443543,-0.12071698816443543,-0.12071698816443543,0.5
1,970,19.858507423510982,0.08113408240680009,0.1414925764890178,0.020775588324582372,0.5
2,993,20.15411361745269,0.03497637062580772,-0.15411361745269048,0.2240663587043059,0.5
0,995,25.08401699692388,-0.08401699692387865,-0.08401699692387865,-0.08401699692387865,0.5
3,996,19.798088083103238,0.401387015709588,0.20191191689676202,0.600862114522414,0.5
3,1016,20.116309996782896,0.08316510202993399,-0.11630999678289555,0.28264020084276353,0.5
1,1021,20.292428419515097,-0.35278691359731695,-0.29242841951509746,-0.41314540767953645,0.5
2,1038,20.411164065406265,-0.6177367692460347,-0.4111640654062647,-0.8243094730858047,0.5
0,1043,24.85703956695432,0.14296043304567974,0.14296043304567974,0.14296043304567974,0.5
2,1096,19.927113536208886,-0.13368624004865026,0.07288646379111441,-0.34025894388841493,0.5
1,1097,20.187152457985032,-0.11567224146219068,-0.18715245798503233,-0.04419202493934904,0.5
0,1098,24.993983071512716,0.00601692848728419,0.00601692848728419,0.00601692848728419,0.5
3,1103,20.421266454649476,-0.8334211911923752,-0.42126645464947643,-1.245575927735274,0.5
3,1122,19.910246215709346,-0.08037568765355552,0.08975378429065373,-0.25050515959776476,0.5
1,1135,20.107015795588435,-0.035535579065593126,-0.10701579558843477,0.03594463745724852,0.5
2,1144,19.467838080705036,0.3255892154551958,0.532161919294964,0.11901651161542759,0.5
0,1146,24.894766410003896,0.10523358999610366,0.10523358999610366,0.10523358999610366,0.5
3,1179,19.830604833978267,-0.0007343059224762527,0.169395166021733,-0.1708637778666855,0.5
2,1204,19.67560911591879,0.11781818024144286,0.3243908840812111,-0.08875452359832536,0.5
0,1205,24.932495626242392,0.06750437375760754,0.06750437375760754,0.06750437375760754,0.5
1,1210,20.14384753785987,-0.09123074286181776,-0.1438475378598696,-0.03861394786376593,0.5
3,1241,19.82315543863114,0.1324672995697007,0.17684456136885984,0.08809003777054158,0.5
1,1242,19.920639203238178,0.13197759175987223,0.07936079676182217,0.18459438675792228,0.5
2,1253,20.02740510829905,0.06489208507991151,-0.02740510829904963,0.15718927845887265,0.5
0,1257,24.737300059950694,0.2626999400493055,0.2626999400493055,0.2626999400493055,0.5
1,1296,19.91888074863954,0.2124692213851116,0.08111925136045883,0.34381919140976436,0.5
2,1307,20.00117621186247,0.09112098151648951,-0.0011762118624716322,0.18341817489545065,0.5
0,1311,24.82496349366896,0.17503650633103973,0.17503650633103973,0.17503650633103973,0.5
3,1321,19.488199743811176,0.5903948954182585,0.511800256188824,0.6689895346476931,0.5
3,1343,19.657878081199947,0.43383100624777526,0.3421219188000535,0.525540093695497,0.5
1,1350,20.0426423607262,0.044875892439316445,-0.042642360726201645,0.13239414560483453,0.5
2,1362,20.00127688458814,0.0649201882142787,-0.0012768845881403479,0.13111726101669774,0.5
0,1364,24.635000243018364,0.36499975698163567,0.36499975698163567,0.36499975698163567,0.5
3,1396,19.83748565134929,0.22807297915906233,0.1625143486507099,0.29363160966741475,0.5
1,1405,20.10824489964535,0.07425497884547028,-0.10824489964534934,0.2567548573362899,0.5
2,1418,19.947625023281656,0.18075240538648707,0.0523749767183439,0.30912983405463024,0.5
0,1422,24.625957338225152,0.3740426617748476,0.3740426617748476,0.3740426617748476,0.5
3,1453,20.045930638739822,0.10863427828749472,-0.04593063873982217,0.2631991953148116,0.5
1,1459,19.955960360047687,0.23106097083973687,0.04403963995231308,0.41808230172716065,0.5
2,1472,19.60259051887311,0.6064506319904712,0.3974094811268891,0.8154917828540533,0.5
0,1482,24.929781318214285,0.07021868178571467,0.07021868178571467,0.07021868178571467,0.5
3,1506,19.949658168770924,0.45808772265610287,0.050341831229076206,0.8658336140831295,0.5
1,1515,19.625222268684258,0.5617990622031659,0.3747777313157421,0.7488203930905897,0.5
2,1527,20.036588578517534,0.3378216180277622,-0.03658857851753439,0.7122318145730588,0.5
0,1531,24.966133851556823,0.03386614844317748,0.03386614844317748,0.03386614844317748,0.5
3,1562,20.157775084044584,0.1983408232419439,-0.15777508404458374,0.5544567305284716,0.5
1,1570,19.943428609517245,0.07350446470434413,0.05657139048275539,0.09043753892593287,0.5
2,1582,20.109345804691603,-0.06412703522863872,-0.10934580469160338,-0.01890826576567406,0.5
0,1587,24.867388906709575,0.13261109329042498,0.13261109329042498,0.13261109329042498,0.5
3,1616,19.92049461806886,0.07005124904830318,0.07950538193113843,0.060597116165467924,0.5
1,1625,20.170646318386787,-0.10434077174157608,-0.1706463183867868,-0.038035225096365366,0.5
2,1637,19.94438719531099,0.036595192140824295,0.055612804689008755,0.017577579592639836,0.5
0,1640,24.996305893447637,0.003694106552362797,0.003694106552362797,0.003694106552362797,0.5
3,1674,20.125717420561887,-0.13517155344472265,-0.1257174205618874,-0.1446256863275579,0.5
1,1686,20.04782142335503,-0.04597437007884686,-0.04782142335502826,-0.04412731680266546,0.5
2,1692,19.74137917565683,0.23960321179498578,0.25862082434316847,0.2205855992468031,0.5
