1,6,20.931437908695933,-4.6538658864627465
0,10,25.947352258056483,-3.8149914388834425
2,17,22.011356103012826,-6.665221989475576
1,62,21.04692343219091,-4.861914871074347
0,67,24.864022599438258,-3.4114697104017644
2,72,22.145678011549073,-7.007592882623413
1,124,21.16791267491904,-4.579382385320798
2,127,21.60596718237725,-6.18534956769804
0,159,23.77130194522774,-3.0180229769267406
1,170,21.001223699380848,-4.0192466763075885
0,174,23.495334794560307,-3.4324924065856273
2,183,21.833040120901945,-5.85228679720953
2,268,21.66842453648506,-6.426128162692294
0,278,22.293829292402737,-2.9217235563536086
1,281,21.325211219621604,-4.757703626207231
1,284,20.888258205238383,-3.8099817615919918
0,286,21.656109191145443,-2.97174191993847
2,295,20.862052127674957,-4.672033889266949
1,336,20.843102790155466,-3.8148447100939364
2,351,20.756596051015972,-4.571440761109905
0,357,20.90082029905111,-2.8979093632244037
1,397,20.553211496249663,-3.4511208594740665
0,398,19.79776289299011,-2.4667722177920304
2,404,20.744477813181696,-4.195598672655763
1,446,20.578375979042477,-3.0451481968345036
0,448,18.763118527062552,-2.091303627086436
2,463,20.32154359169628,-3.3666917885307868
1,500,20.48595920059171,-2.952731418383742
0,505,18.196181924909062,-2.16765075884814
2,516,20.422680379796944,-3.3754117981806857
1,555,20.54945191539246,-2.7171026742406
0,559,17.30760529553161,-1.9033941504730834
2,572,20.52711316860373,-3.2442158428443335
0,614,16.371303031230767,-1.5694670741425405
1,615,20.525975530590063,-2.42936968106315
2,625,20.158648433823465,-2.5880181148866157
1,667,20.483010804142836,-2.3864049546159194
0,670,15.75665085898913,-1.5323689230172448
2,685,20.265242823505236,-2.651647778121159
1,724,20.184994519247645,-1.7173634422648831
0,725,14.791668137207687,-1.1173612424300394
2,736,20.14662915495914,-1.8639925972240263
1,776,20.37498990684577,-1.4923511492758124
0,778,13.642749303768046,-0.4882123464716752
2,791,19.795618798197523,-1.2879699474733357
0,833,12.84473159464215,-0.18581634075287745
2,847,19.81595438595218,-1.308305535227987
1,886,20.58400855904432,-1.0722209055159908
1,887,20.01181511046861,-0.19763145122148273
0,895,12.050633243468843,0.1489996257853985
2,902,19.678238884316787,0.12412966446173357
1,944,20.28037647508048,-0.13137684929507998
2,959,19.622331535352604,0.24629161535231958
0,970,11.084093274310355,0.7020310355134711
1,1000,20.017471526630132,0.6845595088833392
0,1002,9.888927453693555,1.522909448118396
2,1018,19.532596563341485,1.1519629455418539
0,1069,9.78876439222116,1.2897934705860088
2,1070,19.41556669678944,2.022504971044796
1,1098,20.084837780284158,1.4380716678342402
0,1112,9.700778174001188,1.0871004219589562
1,1116,19.810191336986477,1.4796021335995277
2,1125,19.519896237463104,1.9597058961364198
0,1167,9.159830157753175,1.381356933301241
2,1183,19.37755179655578,1.7595317416065441
1,1194,19.950016883796632,1.1370835381623223
0,1221,8.887586439558776,1.4520748573134252
1,1224,19.880735141249108,1.5006217920521365
2,1234,19.091035128414426,2.409586663637711
1,1275,19.488406703703493,1.9636681536099303
0,1283,8.675268150475564,1.5089953460289465
2,1289,19.26084387269222,2.2397779193599163
0,1331,8.598553062373737,1.4756468273905146
1,1337,19.64416626873766,1.8079085885757635
2,1345,19.57509303977032,2.2328155488054406
0,1387,8.058450452125728,1.9554748834890212
1,1390,19.923288913770072,1.5523579136204404
2,1400,19.73273300527963,1.8196249083408063
1,1441,19.68230501659315,1.793341810797365
0,1442,7.943506094543036,2.057828065787696
2,1454,19.859025598584758,1.9343162122126074
0,1497,7.59504371750904,2.441442769104186
1,1499,19.78674865074793,2.2710794150397646
2,1513,20.007121610783145,2.26395780425662
2,1564,20.404966320983387,2.2886640330585664
0,1584,7.51730470741299,2.6019097551406105
0,1610,7.412285496226915,2.8368375668973753
1,1616,19.74781241506223,2.6936303540419573
1,1621,19.81419704061761,2.787712714523
2,1622,19.548607817579406,3.2391048969435943
1,1660,19.627889033305788,3.208948533591588
2,1674,20.046699200306154,3.1622493332854305
0,1685,6.980172561753663,3.445419414664678
1,1724,19.69887764894139,3.7465417657232862
2,1729,20.49980867683084,3.246733088892448
0,1736,6.5832470282826225,4.0645315373478965
1,1772,19.426203618558368,4.638327918789528
2,1784,20.571116698269616,4.0672112205199085
0,1811,7.340761453471408,3.579117874101848
0,1828,7.641056908062134,3.589823990601796
2,1839,20.29128633919899,4.026600146146407
1,1882,19.261231388756446,4.317886485345401
1,1891,19.065267417117074,4.524556573484723
0,1892,8.067077908128105,3.5166769932355297
2,1896,19.799706030608803,4.724850542875913
1,1935,18.726285576219976,4.863538414381821
0,1941,8.510581317467029,3.4662350493531218
2,1949,18.99359446722579,5.869943947156031
0,1994,8.330194772253474,4.077993659307284
1,1999,18.5949517876262,4.871283261726923
2,2004,19.449077571564455,5.422205690162464
1,2046,18.586675570806857,5.491318088500428
0,2051,8.590909055845318,4.284902243645448
2,2059,19.130760331243355,6.3605577572570695
0,2104,8.800960147788825,4.5764919296048365
2,2116,18.63694028659652,6.819659323904787
1,2121,18.82830263314414,5.456599610501307
2,2171,18.72728756410232,7.054361654920413
