0,18,31.360223922845933,-1.9947237797474493
1,28,20.237021658801616,-1.2343835486753392
2,45,20.418838436702888,-1.534711155977421
1,95,20.849223018946507,-2.375868783825956
2,101,20.16312982198722,-2.1143870963399287
0,137,32.15435274637938,-3.0532915297588943
1,143,20.459282734183294,-2.265838206135223
2,153,20.301208403843297,-2.2524656781959997
0,154,32.40627578308034,-3.613110943903859
0,166,30.930117408637898,-2.4868361966050685
1,195,21.066251210117414,-2.3096693084199487
2,211,20.26581588236036,-2.0423595857216004
0,236,31.67919569510033,-3.626114670063995
2,265,20.12764871589235,-2.4122274632358796
1,269,20.943042824623067,-2.7561001596550643
1,304,20.944256087647204,-3.6817245182719986
2,319,19.59538906891267,-2.804985543361065
1,358,21.449207983026948,-3.584864235198408
2,375,19.74157031161697,-2.6018305553019037
0,409,33.09936434034141,-5.474936861249592
1,415,21.872742934595742,-4.398276073181332
2,430,19.151495028948922,-2.0117552726338523
1,469,21.907775509666674,-4.687119876478311
2,485,19.773265663554632,-3.5064977851996098
1,524,22.146285893649466,-6.0589802363344685
2,538,19.383667155439973,-3.1168992770849506
1,595,22.60931982573325,-6.522014168418252
2,596,19.64162851893784,-4.858982774489464
1,634,22.646626064021792,-6.474884787437228
0,637,31.430679893744447,-4.271312504342923
0,640,31.711187689119715,-5.051066277171181
0,644,31.687762173516454,-5.558688733623274
0,646,33.394147905883266,-7.825388685370001
2,655,19.802064872831764,-4.953636628258096
1,690,23.963441458762066,-8.427223832958378
2,704,20.358838991073256,-6.8043420946506
1,760,24.06628964021704,-8.3718579256216
2,760,20.605085018556117,-7.050588122133465
0,812,31.51399013791573,-6.532135890872119
1,813,23.26836647383035,-8.04434068624762
2,829,20.72073340315327,-7.130890852485718
0,850,32.02767843006077,-7.656517446830868
1,855,24.037602991525105,-8.779950697003919
0,860,32.655502662682345,-8.927564748392616
0,864,31.689356266255132,-8.611136570809123
0,864,31.96575144174141,-9.551948424834539
0,866,31.22255587077655,-9.484695410957631
2,869,21.665197277637247,-8.426346478878614
0,882,30.095793745391752,-9.04217410414056
1,911,24.448712314182306,-8.96979936625259
2,929,21.713101865869504,-8.45854507503094
0,937,29.446084412597813,-9.08173661023238
1,969,25.008993669091808,-9.549861974208
2,981,22.013154238376927,-8.758597447538364
0,987,28.508200764644396,-8.834864557263309
1,1019,25.32332741781533,-9.740759696446988
2,1037,22.76822532859177,-9.847321316131096
1,1075,24.592416365412983,-9.00984864404464
2,1093,24.54740701023547,-11.261047471573617
0,1111,27.73517916631845,-8.751294738487925
0,1114,26.56157299156586,-8.262288404418232
1,1130,24.857004193183883,-8.988148395393
2,1147,25.47980875358319,-12.193449214921339
0,1167,25.24889456044805,-7.626088919628106
2,1201,26.077691421071584,-13.800595104998994
0,1207,24.152945974980046,-7.195268207811488
1,1221,27.819718448226716,-11.632762908040768
1,1239,27.92678927473046,-11.524423378636204
2,1256,25.729860394398134,-13.290889135669106
0,1267,23.23563411814943,-6.928557174862068
1,1294,27.95941564786094,-11.423694235291974
2,1310,26.24254026742597,-13.686526678787471
0,1319,21.97856994933027,-6.315786480380069
1,1349,28.52069912134349,-11.678592361533525
2,1366,25.498788249106,-12.917031049967779
0,1372,20.564878434469286,-5.503079747668094
1,1411,28.962066859264915,-11.713606733098963
2,1421,25.68917390123622,-12.921747204702724
0,1429,18.869651488233135,-4.396584046281269
1,1469,27.57014459153683,-9.768436614677462
2,1478,26.074133553586027,-13.30670685705253
0,1485,16.70464115094441,-2.8038770835108124
1,1515,28.052950343326028,-10.251242366466661
2,1536,25.804800102462373,-12.029567297266023
0,1540,15.019224178959846,-1.6417609624469005
1,1578,27.755967559775296,-9.95425958291593
2,1591,25.57640590074097,-11.801173095544614
0,1601,13.986722161740332,-1.1197133224595355
1,1636,28.09862924305121,-10.296921266191843
2,1644,24.608979830333112,-10.83374702513676
0,1653,11.987126940617452,0.4128979579321861
1,1685,27.561099370693842,-7.35465039172775
0,1708,10.4768211362035,1.4925096055701559
2,1717,24.688809086611474,-8.262909792992302
1,1739,26.51630367207002,-5.770048869284944
2,1756,24.544483173647034,-7.05638020689697
0,1759,9.500304465253478,2.076678462792236
1,1808,25.171327916565964,-4.132988685169845
2,1815,24.961316898385235,-7.4732139316351684
0,1818,8.549827278976379,2.6750276341843335
1,1850,24.07112265490563,-2.7336088378134633
2,1867,24.217658635333187,-4.915706145693836
0,1870,7.630277534106979,3.28435056978139
1,1908,24.26315392383559,-2.6209786389448944
2,1922,23.877518805882975,-4.366920482910073
0,1924,6.886886627412657,3.760897201864453
1,1962,23.411775616522558,-1.5313270155903318
2,1980,23.467337736334702,-3.292776943663755
0,1981,6.449390480249795,3.9762057870772445
1,2032,21.908338917512168,0.07976397602645235
2,2032,23.129833534020765,-2.0959000992382304
0,2041,6.243481429418252,4.005644931387896
1,2076,20.97531553887136,1.012787354667262
2,2088,22.508628136534647,-1.0081830124317044
0,2089,5.517980598370653,4.599309336847848
2,2134,22.691102821607902,-0.6295138386029624
0,2145,5.245682547053866,4.789740564137295
1,2147,19.853027821067357,2.1350750724712633
1,2173,19.326480861247507,3.0683894208211413
0,2191,5.089379323800426,4.911757690625334
2,2191,21.86599670619775,0.8656331452471484
1,2237,18.04465546002494,4.411223385287725
0,2255,5.024334094171861,4.990261266424186
2,2257,21.70433879655967,1.7292123187405242
1,2295,17.323866567191995,5.171264066020099
0,2301,4.612432039461787,5.464853322735575
2,2301,20.971975728217565,2.4615753870826325
1,2350,16.282975226215562,6.449451435152225
2,2356,20.096382620013646,4.49455642824636
0,2371,4.57897813119631,5.607691490579189
1,2408,15.628511195212182,7.175334550077413
2,2418,20.28779567162501,4.701794476058497
0,2418,4.606825386027314,5.736087022433685
1,2456,15.148216252493272,7.719827258723568
0,2462,4.827593699274762,5.717673965669973
2,2462,19.616904521740835,5.677030863229369
1,2511,14.38097432000946,8.477862662825526
0,2516,5.248245008416777,5.544524139047073
2,2516,18.92908834691837,6.739261475911885
1,2572,13.588992683044381,9.183269386479155
2,2576,18.548467900465212,7.429297827536136
0,2576,5.658984977885339,5.425250061717891
1,2610,12.499191387857609,10.213433643001338
2,2626,18.26824509596001,8.194784240970131
0,2642,6.26349496338319,5.154778632070636
0,2710,6.861413513996958,4.939063185430916
2,2710,17.401276004806224,9.053273563469928
1,2717,12.245679495518337,10.33170982051698
1,2736,11.908683297530661,10.560848295184798
0,2757,7.60681259888174,4.61645590514215
2,2774,16.795296428065676,9.719893515884454
1,2774,11.986397487858195,10.483134104857264
0,2811,7.916516992960476,4.768039142177162
2,2811,15.519086635891266,10.957246212895095
2,2858,14.723047180179023,11.75328566860734
0,2863,9.294682857931713,3.878185835869603
1,2863,12.417184553515238,10.052347039200221
1,2900,12.533000222976508,9.406092694958295
2,2903,13.938537867069089,11.734054939377462
0,2921,10.199483571040487,3.504054759660457
2,2975,13.58181993361759,12.09077287282896
0,2979,10.597390381291987,3.6576956447441766
1,2997,13.085827862693309,8.853265055241494
1,3014,13.590457922246546,8.238389900125544
2,3058,13.553045665546929,11.480573195701888
1,3062,13.979640680734049,7.849207141638041
0,3062,11.61304204461306,3.231787357330342
2,3080,13.24689043203158,11.592137049973486
0,3080,12.541842050124103,2.918249488804374
2,3131,13.50027693089632,10.521049737835455
0,3140,13.4255659087686,2.6606938415063155
1,3155,14.875596151340831,6.5835285930613585
2,3177,13.792268583680057,9.73829813435269
0,3196,14.278136561021613,2.452979460260897
1,3214,15.59956040544083,5.73078651531233
1,3214,16.054681611299447,5.1718081188310006
2,3232,14.08225962436174,9.116889300118984
0,3259,14.920734149236017,2.4708470222646266
1,3294,16.824453431547372,4.410970079584944
2,3300,15.044300077857839,7.77889671750079
0,3300,15.645390004249506,2.419111484030715
1,3334,17.233461309556255,3.976094432459103
2,3343,15.209934651274406,7.3828904359628265
0,3388,16.417858522035647,2.328805263675104
1,3394,17.34244591159242,3.8671098304229368
2,3411,15.878470279329308,6.65986250688984
0,3418,17.04149679006497,2.3933139574775986
1,3451,17.857936377145688,3.3387206015931117
2,3460,16.615738686146187,5.651950104019768
0,3478,17.875393301097713,2.250263179732059
1,3496,18.432098090783086,2.6930334990829436
2,3514,16.68079546769427,5.586893322471687
0,3531,18.773249041142744,2.055176991130253
1,3560,18.668472117880935,2.3591163776841935
2,3576,17.17675136101118,4.516601075613481
0,3582,19.426504030036003,2.0757479785851416
1,3615,18.86415012439334,2.1737238648992268
2,3633,17.6874171712381,3.9183817558577996
0,3641,19.814428610170214,2.3792619740118255
1,3677,19.462969570142494,1.7266614168634167
2,3687,17.848674983655897,3.6094712182787667
0,3695,20.513179469157677,2.3610906385264308
1,3728,19.565358489923167,1.6151868293400486
2,3742,18.01316211464636,3.384703959655271
0,3748,21.523252707943822,2.0056137772540445
1,3782,20.211493410983266,0.7913134776437545
2,3797,18.595176611840877,2.802689462460755
0,3809,21.818395596349223,2.35963728887344
1,3837,20.32176396639062,0.858054678046102
2,3854,18.44539394513552,2.573542716105891
0,3872,22.33631794091386,2.4591761534344307
1,3892,20.232172570832322,2.2270035826021086
2,3910,18.841674529419805,3.3853290531823106
0,3918,22.91170373571486,2.488933566751122
1,3947,20.23729045706141,2.2516431096897094
2,3965,19.2406962054331,3.0109469042566133
0,3976,23.26909588213996,2.6998732665094742
1,4003,20.28065282604073,2.4192204404687487
2,4025,19.56729737749462,2.85192306297413
0,4026,24.20274544992463,2.3060537935277488
1,4058,20.074802169730404,2.231251623797341
2,4074,19.60085483191459,2.6303967918827595
0,4094,24.57742900480904,2.4490678702804694
1,4113,19.66453034996811,2.7845375203123552
2,4130,20.07291421428179,2.7116233060305603
0,4135,25.014136416191167,2.4869716535460924
1,4168,19.68299755713246,2.8039740964136257
2,4170,20.887710146415984,1.9162639499976422
0,4186,25.96334882829197,1.9765527409504777
1,4220,19.954875060741454,2.532096592804635
2,4226,20.834232022621773,1.6978645701828583
0,4242,26.485424067895707,1.8553580723584915
1,4265,20.112780671011194,2.3741909825348984
2,4282,20.84334786529597,1.5308431172389305
0,4300,26.922586934614703,1.7792486485558499
1,4318,20.251682541353833,1.5275661072020128
2,4351,20.491024262485443,1.0365418447165666
0,4356,27.86096622174597,1.1657863673442037
1,4390,20.189265635499385,0.9765207318448219
2,4409,20.336597219569228,0.6399235122755869
0,4414,27.75464131384924,1.5477407265599084
1,4435,20.548823139072162,0.9989175874877461
2,4461,21.248427765712997,-0.24951017822525046
0,4465,28.398759452024954,1.134833284377212
1,4501,20.80877857515606,0.32605470922115387
2,4505,20.676914749189127,0.32200283829862997
0,4523,29.318444178894403,0.4037853884242608
1,4541,20.94661800932269,-0.5428326208984302
2,4565,20.783970682165684,-1.3268033030641107
0,4582,29.61340091161657,0.24515820903189933
1,4602,20.952681845635528,-0.7075236366036322
2,4620,20.758422508175006,-1.3012551290734393
0,4638,30.11614501743859,-0.16414430111736422
1,4656,20.81574977258344,-0.9798940737008053
2,4681,20.86216722240596,-1.8420612961067633
0,4683,31.002783866781837,-1.0069605086700797
1,4717,20.45390641869161,-0.6180507198089771
2,4742,21.092794860573555,-1.710845580382525
0,4742,31.421015888898953,-1.4290998177500782
1,4766,20.671395977381817,-0.835540278499181
2,4783,20.454617264975788,-1.2901575434749617
1,4818,20.170178164719655,-2.3326623227415837
0,4830,32.10140271380448,-2.162484158021936
2,4846,20.486778045833663,-2.8194403685752434
0,4848,31.18601521198208,-1.3492931036230686
1,4882,20.57685147293231,-1.9261445765553802
2,4902,20.646373171789246,-2.572517748344623
0,4902,31.933298849641623,-2.2443487592217224
1,4939,20.604168468878843,-2.848517228100569
2,4951,20.893576125228762,-2.819720701784135
0,4969,31.05749779302244,-1.5625843333647254
1,4987,20.7016827052452,-2.2642670386099297
2,5005,20.84735923930505,-3.1116262779149793
0,5005,31.276382815287157,-2.0208440767833302
1,5039,20.881301621960166,-2.902145698743496
2,5067,20.956437641612833,-3.8585833403563328
0,5067,32.298974963472524,-3.3270060252808022
1,5102,20.532525812644987,-3.859531837925786
2,5129,20.4229315345555,-4.282463372481288
0,5130,32.57178090855718,-3.926222807664267
1,5159,21.188080246568727,-5.114303054232991
